referee,date,location,winner,title_bout,weight_class
Kerry Hatley,10/19/2013,"Houston, Texas, USA",Red,False,Lightweight
Jacob Montalvo,10/19/2013,"Houston, Texas, USA",Blue,False,Featherweight
Herb Dean,10/19/2013,"Houston, Texas, USA",Blue,False,Bantamweight
Herb Dean,10/19/2013,"Houston, Texas, USA",Blue,False,Lightweight
Mario Yamasaki,10/9/2013,"Barueri, Sao Paulo, Brazil",Red,False,Bantamweight
Mario Yamasaki,10/9/2013,"Barueri, Sao Paulo, Brazil",Red,False,LightHeavyweight
Marc Goddard,10/9/2013,"Barueri, Sao Paulo, Brazil",Blue,False,Welterweight
Keith Peterson,10/9/2013,"Barueri, Sao Paulo, Brazil",Red,False,Welterweight
Keith Peterson,10/9/2013,"Barueri, Sao Paulo, Brazil",Red,False,LightHeavyweight
Mario Yamasaki,10/9/2013,"Barueri, Sao Paulo, Brazil",Blue,False,Welterweight
Marc Goddard,10/9/2013,"Barueri, Sao Paulo, Brazil",Blue,False,Welterweight
Mario Yamasaki,10/9/2013,"Barueri, Sao Paulo, Brazil",Red,False,Welterweight
Keith Peterson,10/9/2013,"Barueri, Sao Paulo, Brazil",Blue,False,Flyweight
Marc Goddard,10/9/2013,"Barueri, Sao Paulo, Brazil",Red,False,Lightweight
Yves Lavigne,9/21/2013,"Toronto, Ontario, Canada",Blue,False,Lightweight
Yves Lavigne,9/21/2013,"Toronto, Ontario, Canada",Blue,False,Bantamweight
John McCarthy,9/21/2013,"Toronto, Ontario, Canada",Blue,False,Lightweight
John McCarthy,9/21/2013,"Toronto, Ontario, Canada",Blue,False,Middleweight
John McCarthy,9/21/2013,"Toronto, Ontario, Canada",Red,True,LightHeavyweight
John McCarthy,9/21/2013,"Toronto, Ontario, Canada",Blue,False,Welterweight
Dan Miragliotta,9/21/2013,"Toronto, Ontario, Canada",Red,False,Heavyweight
Yves Lavigne,9/21/2013,"Toronto, Ontario, Canada",Red,True,Bantamweight
Todd Ronald Anderson,9/21/2013,"Toronto, Ontario, Canada",Red,False,Lightweight
Yves Lavigne,9/21/2013,"Toronto, Ontario, Canada",Red,False,Bantamweight
Dan Miragliotta,9/21/2013,"Toronto, Ontario, Canada",Blue,False,Heavyweight
Yves Lavigne,9/21/2013,"Toronto, Ontario, Canada",Red,False,Lightweight
Todd Ronald Anderson,9/21/2013,"Toronto, Ontario, Canada",Blue,False,Bantamweight
Neil Hall,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Blue,False,Lightweight
Leon Roberts,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Red,False,Middleweight
Herb Dean,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Red,False,LightHeavyweight
Mario Yamasaki,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Blue,False,Flyweight
Leon Roberts,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Blue,False,Middleweight
Mario Yamasaki,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Red,False,Flyweight
Herb Dean,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Red,False,Bantamweight
Neil Hall,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Blue,False,Featherweight
Leon Roberts,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Blue,False,Welterweight
Mario Yamasaki,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Blue,False,Welterweight
Neil Hall,9/4/2013,"Belo Horizonte, Minas Gerais, Brazil",Blue,False,Welterweight
Yves Lavigne,8/31/2013,"Milwaukee, Wisconsin, USA",Blue,False,Lightweight
Herb Dean,8/31/2013,"Milwaukee, Wisconsin, USA",Blue,False,Flyweight
Rob Hinds,8/31/2013,"Milwaukee, Wisconsin, USA",Blue,False,Welterweight
Rob Hinds,8/31/2013,"Milwaukee, Wisconsin, USA",Blue,False,Featherweight
Rob Hinds,8/31/2013,"Milwaukee, Wisconsin, USA",Blue,False,Heavyweight
Herb Dean,8/31/2013,"Milwaukee, Wisconsin, USA",Red,False,Heavyweight
Yves Lavigne,8/31/2013,"Milwaukee, Wisconsin, USA",Red,False,Featherweight
Herb Dean,8/31/2013,"Milwaukee, Wisconsin, USA",Blue,True,Lightweight
Al Wichgers,8/31/2013,"Milwaukee, Wisconsin, USA",Red,False,Heavyweight
Yves Lavigne,8/31/2013,"Milwaukee, Wisconsin, USA",Blue,False,Lightweight
Al Wichgers,8/31/2013,"Milwaukee, Wisconsin, USA",Blue,False,Middleweight
Yves Lavigne,8/31/2013,"Milwaukee, Wisconsin, USA",Red,False,Bantamweight
Rob Hinds,8/28/2013,"Indianapolis, Indiana, USA",Blue,False,Welterweight
Herb Dean,8/28/2013,"Indianapolis, Indiana, USA",Red,False,Welterweight
Gary Copeland,8/28/2013,"Indianapolis, Indiana, USA",Red,False,Bantamweight
Herb Dean,8/28/2013,"Indianapolis, Indiana, USA",Red,False,Middleweight
Rob Hinds,8/28/2013,"Indianapolis, Indiana, USA",Red,False,Welterweight
Herb Dean,8/28/2013,"Indianapolis, Indiana, USA",Red,False,Welterweight
Dan Miragliotta,8/28/2013,"Indianapolis, Indiana, USA",Red,False,Middleweight
Dan Miragliotta,8/28/2013,"Indianapolis, Indiana, USA",Blue,False,Lightweight
Herb Dean,8/28/2013,"Indianapolis, Indiana, USA",Blue,False,Welterweight
Dan Miragliotta,8/28/2013,"Indianapolis, Indiana, USA",Red,False,Featherweight
Gary Copeland,8/28/2013,"Indianapolis, Indiana, USA",Red,False,Welterweight
Mario Yamasaki,8/17/2013,"Boston, Massachusetts, USA",Blue,False,Heavyweight
,8/17/2013,"Boston, Massachusetts, USA",Red,False,Bantamweight
,8/17/2013,"Boston, Massachusetts, USA",Blue,False,Bantamweight
Herb Dean,8/17/2013,"Boston, Massachusetts, USA",Blue,False,LightHeavyweight
Herb Dean,8/17/2013,"Boston, Massachusetts, USA",Red,False,Featherweight
Kevin MacDonald,8/17/2013,"Boston, Massachusetts, USA",Red,False,Welterweight
Mario Yamasaki,8/17/2013,"Boston, Massachusetts, USA",Blue,False,Middleweight
Yves Lavigne,8/17/2013,"Boston, Massachusetts, USA",Blue,False,Lightweight
Yves Lavigne,8/17/2013,"Boston, Massachusetts, USA",Red,False,Featherweight
Herb Dean,8/17/2013,"Boston, Massachusetts, USA",Blue,False,LightHeavyweight
Mario Yamasaki,8/17/2013,"Boston, Massachusetts, USA",Red,False,Featherweight
Kevin MacDonald,8/17/2013,"Boston, Massachusetts, USA",Blue,False,Lightweight
Yves Lavigne,8/17/2013,"Boston, Massachusetts, USA",Blue,False,Featherweight
Leon Roberts,8/3/2013,"Rio de Janeiro, Brazil",Red,False,Flyweight
Mario Yamasaki,8/3/2013,"Rio de Janeiro, Brazil",Red,False,Middleweight
Mario Yamasaki,8/3/2013,"Rio de Janeiro, Brazil",Blue,False,LightHeavyweight
Herb Dean,8/3/2013,"Rio de Janeiro, Brazil",Red,True,Featherweight
Herb Dean,8/3/2013,"Rio de Janeiro, Brazil",Red,False,Middleweight
Leon Roberts,8/3/2013,"Rio de Janeiro, Brazil",Blue,False,LightHeavyweight
Herb Dean,8/3/2013,"Rio de Janeiro, Brazil",Red,False,WomenBantamweight
Leon Roberts,8/3/2013,"Rio de Janeiro, Brazil",Red,False,Welterweight
Mario Yamasaki,8/3/2013,"Rio de Janeiro, Brazil",Red,False,Flyweight
Leon Roberts,8/3/2013,"Rio de Janeiro, Brazil",Blue,False,LightHeavyweight
Mario Yamasaki,8/3/2013,"Rio de Janeiro, Brazil",Red,False,Welterweight
Herb Dean,8/3/2013,"Rio de Janeiro, Brazil",Red,False,Featherweight
Steve Newport,7/27/2013,"Seattle, Washington, USA",Blue,False,Lightweight
Herb Dean,7/27/2013,"Seattle, Washington, USA",Red,True,Flyweight
Dan Miragliotta,7/27/2013,"Seattle, Washington, USA",Red,False,Welterweight
Dan Miragliotta,7/27/2013,"Seattle, Washington, USA",Blue,False,Lightweight
Herb Dean,7/27/2013,"Seattle, Washington, USA",Red,False,WomenBantamweight
Dan Miragliotta,7/27/2013,"Seattle, Washington, USA",Red,False,Lightweight
Herb Dean,7/27/2013,"Seattle, Washington, USA",Red,False,Welterweight
Steve Newport,7/27/2013,"Seattle, Washington, USA",Blue,False,Lightweight
Randy Corley,7/27/2013,"Seattle, Washington, USA",Blue,False,WomenBantamweight
Herb Dean,7/27/2013,"Seattle, Washington, USA",Red,False,Middleweight
Randy Corley,7/27/2013,"Seattle, Washington, USA",Blue,False,Bantamweight
Randy Corley,7/27/2013,"Seattle, Washington, USA",Blue,False,Lightweight
Steve Mazzagatti,7/6/2013,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,7/6/2013,"Las Vegas, Nevada, USA",Red,False,Featherweight
Yves Lavigne,7/6/2013,"Las Vegas, Nevada, USA",Blue,False,Middleweight
Steve Mazzagatti,7/6/2013,"Las Vegas, Nevada, USA",Red,False,Lightweight
Herb Dean,7/6/2013,"Las Vegas, Nevada, USA",Blue,True,Middleweight
Yves Lavigne,7/6/2013,"Las Vegas, Nevada, USA",Red,False,Featherweight
Kim Winslow,7/6/2013,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Kim Winslow,7/6/2013,"Las Vegas, Nevada, USA",Red,False,Middleweight
Yves Lavigne,7/6/2013,"Las Vegas, Nevada, USA",Blue,False,Welterweight
Steve Mazzagatti,7/6/2013,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,7/6/2013,"Las Vegas, Nevada, USA",Red,False,Lightweight
Yves Lavigne,6/15/2013,"Winnipeg, Manitoba, Canada",Red,False,LightHeavyweight
Jerin Valel,6/15/2013,"Winnipeg, Manitoba, Canada",Blue,False,Heavyweight
Jerin Valel,6/15/2013,"Winnipeg, Manitoba, Canada",Blue,False,Heavyweight
Adam Cheadle,6/15/2013,"Winnipeg, Manitoba, Canada",Blue,False,Lightweight
Herb Dean,6/15/2013,"Winnipeg, Manitoba, Canada",Red,False,LightHeavyweight
Herb Dean,6/15/2013,"Winnipeg, Manitoba, Canada",Red,False,WomenBantamweight
Herb Dean,6/15/2013,"Winnipeg, Manitoba, Canada",Red,False,Welterweight
Yves Lavigne,6/15/2013,"Winnipeg, Manitoba, Canada",Red,False,Welterweight
Yves Lavigne,6/15/2013,"Winnipeg, Manitoba, Canada",Red,False,Bantamweight
Adam Cheadle,6/15/2013,"Winnipeg, Manitoba, Canada",Red,False,Bantamweight
Jerin Valel,6/15/2013,"Winnipeg, Manitoba, Canada",Red,False,Lightweight
Dan Miragliotta,6/8/2013,"Fortaleza, Ceara, Brazil",Red,False,LightHeavyweight
Marc Goddard,6/8/2013,"Fortaleza, Ceara, Brazil",Blue,True,Welterweight
Mario Yamasaki,6/8/2013,"Fortaleza, Ceara, Brazil",Red,False,Welterweight
Dan Miragliotta,6/8/2013,"Fortaleza, Ceara, Brazil",Red,False,Middleweight
Marc Goddard,6/8/2013,"Fortaleza, Ceara, Brazil",Red,False,Featherweight
Mario Yamasaki,6/8/2013,"Fortaleza, Ceara, Brazil",Red,False,Bantamweight
Dan Miragliotta,6/8/2013,"Fortaleza, Ceara, Brazil",Blue,False,Featherweight
Mario Yamasaki,6/8/2013,"Fortaleza, Ceara, Brazil",Blue,False,Heavyweight
Marc Goddard,6/8/2013,"Fortaleza, Ceara, Brazil",Red,False,Welterweight
Marc Goddard,6/8/2013,"Fortaleza, Ceara, Brazil",Red,False,Middleweight
Mario Yamasaki,6/8/2013,"Fortaleza, Ceara, Brazil",Red,False,Featherweight
Dan Miragliotta,6/8/2013,"Fortaleza, Ceara, Brazil",Red,False,Middleweight
Mario Yamasaki,5/25/2013,"Las Vegas, Nevada, USA",Red,True,Heavyweight
Steve Mazzagatti,5/25/2013,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Herb Dean,5/25/2013,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Mario Yamasaki,5/25/2013,"Las Vegas, Nevada, USA",Red,False,Lightweight
Chris Tognoni,5/25/2013,"Las Vegas, Nevada, USA",Blue,False,Lightweight
Chris Tognoni,5/25/2013,"Las Vegas, Nevada, USA",Blue,False,Welterweight
Steve Mazzagatti,5/25/2013,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,5/25/2013,"Las Vegas, Nevada, USA",Red,False,Featherweight
Mario Yamasaki,5/25/2013,"Las Vegas, Nevada, USA",Red,False,Lightweight
Chris Tognoni,5/25/2013,"Las Vegas, Nevada, USA",Red,False,Featherweight
Herb Dean,5/25/2013,"Las Vegas, Nevada, USA",Blue,False,Bantamweight
Steve Mazzagatti,5/25/2013,"Las Vegas, Nevada, USA",Red,False,Welterweight
Mario Yamasaki,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Welterweight
Kevin Mulhall,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Lightweight
Leon Roberts,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Middleweight
Mario Yamasaki,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Middleweight
Leon Roberts,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Middleweight
Leon Roberts,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Lightweight
Mario Yamasaki,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Blue,False,Featherweight
Kevin Mulhall,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Lightweight
Kevin Mulhall,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Bantamweight
Kevin Mulhall,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Flyweight
Mario Yamasaki,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Lightweight
Mario Yamasaki,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Flyweight
Leon Roberts,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,LightHeavyweight
Dan Miragliotta,4/27/2013,"Newark, New Jersey, USA",Red,False,Lightweight
Keith Peterson,4/27/2013,"Newark, New Jersey, USA",Red,True,LightHeavyweight
Dan Miragliotta,4/27/2013,"Newark, New Jersey, USA",Red,False,LightHeavyweight
Kevin Mulhall,4/27/2013,"Newark, New Jersey, USA",Blue,False,LightHeavyweight
Gasper Oliver,4/27/2013,"Newark, New Jersey, USA",Red,False,WomenBantamweight
Kevin Mulhall,4/27/2013,"Newark, New Jersey, USA",Red,False,Heavyweight
Herb Dean,4/27/2013,"Newark, New Jersey, USA",Red,False,Middleweight
Gasper Oliver,4/27/2013,"Newark, New Jersey, USA",Red,False,Featherweight
Keith Peterson,4/27/2013,"Newark, New Jersey, USA",Red,False,Bantamweight
Dan Miragliotta,4/27/2013,"Newark, New Jersey, USA",Blue,False,Featherweight
Herb Dean,4/20/2013,"San Jose, California, USA",Red,False,Featherweight
John McCarthy,4/20/2013,"San Jose, California, USA",Red,True,Lightweight
Mike Beltran,4/20/2013,"San Jose, California, USA",Red,False,Middleweight
John McCarthy,4/20/2013,"San Jose, California, USA",Blue,False,Lightweight
Mike Beltran,4/20/2013,"San Jose, California, USA",Blue,False,Lightweight
Herb Dean,4/20/2013,"San Jose, California, USA",Blue,False,Heavyweight
Herb Dean,4/20/2013,"San Jose, California, USA",Red,False,Flyweight
John McCarthy,4/20/2013,"San Jose, California, USA",Red,False,Welterweight
Mike Beltran,4/20/2013,"San Jose, California, USA",Blue,False,Lightweight
John McCarthy,4/20/2013,"San Jose, California, USA",Red,False,Bantamweight
Herb Dean,4/20/2013,"San Jose, California, USA",Red,False,Lightweight
Mike Beltran,4/20/2013,"San Jose, California, USA",Blue,False,Middleweight
Steve Mazzagatti,4/13/2013,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,4/13/2013,"Las Vegas, Nevada, USA",Blue,True,Middleweight
Kim Winslow,4/13/2013,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,4/13/2013,"Las Vegas, Nevada, USA",Red,False,Middleweight
Steve Mazzagatti,4/13/2013,"Las Vegas, Nevada, USA",Red,False,Bantamweight
Chris Tognoni,4/13/2013,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Kim Winslow,4/13/2013,"Las Vegas, Nevada, USA",Blue,False,WomenBantamweight
Chris Tognoni,4/13/2013,"Las Vegas, Nevada, USA",Red,False,Middleweight
Chris Tognoni,4/13/2013,"Las Vegas, Nevada, USA",Blue,False,Featherweight
Steve Mazzagatti,4/13/2013,"Las Vegas, Nevada, USA",Blue,False,Middleweight
Kim Winslow,4/13/2013,"Las Vegas, Nevada, USA",Blue,False,Featherweight
Herb Dean,4/13/2013,"Las Vegas, Nevada, USA",Red,False,Featherweight
Leon Roberts,4/6/2013,"Stockholm, Sweden",Blue,False,Lightweight
Marko Gyllenland,4/6/2013,"Stockholm, Sweden",Red,False,Lightweight
Marc Goddard,4/6/2013,"Stockholm, Sweden",Red,False,Heavyweight
Marko Gyllenland,4/6/2013,"Stockholm, Sweden",Red,False,Featherweight
Marc Goddard,4/6/2013,"Stockholm, Sweden",Red,False,LightHeavyweight
Marc Goddard,4/6/2013,"Stockholm, Sweden",Red,False,Middleweight
Leon Roberts,4/6/2013,"Stockholm, Sweden",Red,False,Bantamweight
Kristian Hacklou,4/6/2013,"Stockholm, Sweden",Red,False,Featherweight
Leon Roberts,4/6/2013,"Stockholm, Sweden",Blue,False,Welterweight
Robert Sundel,4/6/2013,"Stockholm, Sweden",Blue,False,Featherweight
Kristian Hacklou,4/6/2013,"Stockholm, Sweden",Blue,False,Welterweight
Marko Gyllenland,4/6/2013,"Stockholm, Sweden",Blue,False,Middleweight
Robert Sundel,4/6/2013,"Stockholm, Sweden",Red,False,Welterweight
Philippe Chartier,3/16/2013,"Montreal, Quebec, Canada",Red,False,Welterweight
Yves Lavigne,3/16/2013,"Montreal, Quebec, Canada",Blue,False,Featherweight
,3/16/2013,"Montreal, Quebec, Canada",Red,False,Lightweight
Philippe Chartier,3/16/2013,"Montreal, Quebec, Canada",Red,False,Welterweight
Marc Goddard,3/16/2013,"Montreal, Quebec, Canada",Blue,False,Welterweight
Marc-Andre Cote,3/16/2013,"Montreal, Quebec, Canada",Blue,False,Welterweight
Yves Lavigne,3/16/2013,"Montreal, Quebec, Canada",Red,True,Welterweight
Marc-Andre Cote,3/16/2013,"Montreal, Quebec, Canada",Blue,False,Middleweight
Yves Lavigne,3/16/2013,"Montreal, Quebec, Canada",Red,False,Bantamweight
Marc-Andre Cote,3/16/2013,"Montreal, Quebec, Canada",Red,False,Welterweight
Marc Goddard,3/16/2013,"Montreal, Quebec, Canada",Red,False,Lightweight
Philippe Chartier,3/16/2013,"Montreal, Quebec, Canada",Red,False,Bantamweight
Marc Goddard,3/2/2013,"Saitama, Japan",Red,False,Bantamweight
Herb Dean,3/2/2013,"Saitama, Japan",Red,False,Middleweight
Thomas Fan,3/2/2013,"Saitama, Japan",Blue,False,Middleweight
Marc Goddard,3/2/2013,"Saitama, Japan",Blue,False,Lightweight
Herb Dean,3/2/2013,"Saitama, Japan",Red,False,Welterweight
Marc Goddard,3/2/2013,"Saitama, Japan",Red,False,LightHeavyweight
Marc Goddard,3/2/2013,"Saitama, Japan",Blue,False,Featherweight
Herb Dean,3/2/2013,"Saitama, Japan",Blue,False,Heavyweight
Thomas Fan,3/2/2013,"Saitama, Japan",Blue,False,Lightweight
Thomas Fan,3/2/2013,"Saitama, Japan",Blue,False,Welterweight
John McCarthy,2/23/2013,"Anaheim, California, USA",Red,True,WomenBantamweight
Jason Herzog,2/23/2013,"Anaheim, California, USA",Red,False,Bantamweight
Herb Dean,2/23/2013,"Anaheim, California, USA",Red,False,LightHeavyweight
John McCarthy,2/23/2013,"Anaheim, California, USA",Red,False,Lightweight
John McCarthy,2/23/2013,"Anaheim, California, USA",Red,False,Welterweight
Jason Herzog,2/23/2013,"Anaheim, California, USA",Red,False,Heavyweight
Herb Dean,2/23/2013,"Anaheim, California, USA",Blue,False,Welterweight
Herb Dean,2/23/2013,"Anaheim, California, USA",Red,False,Featherweight
Jason Herzog,2/23/2013,"Anaheim, California, USA",Red,False,Lightweight
John McCarthy,2/23/2013,"Anaheim, California, USA",Red,False,Welterweight
Jason Herzog,2/23/2013,"Anaheim, California, USA",Red,False,Welterweight
Herb Dean,2/23/2013,"Anaheim, California, USA",Blue,False,Welterweight
Kevin Mulhall,2/16/2013,"London, England, United Kingdom",Red,False,Featherweight
Marc Goddard,2/16/2013,"London, England, United Kingdom",Red,True,Bantamweight
Neil Hall,2/16/2013,"London, England, United Kingdom",Blue,False,Lightweight
Marc Goddard,2/16/2013,"London, England, United Kingdom",Blue,False,Lightweight
Leon Roberts,2/16/2013,"London, England, United Kingdom",Red,False,LightHeavyweight
Leon Roberts,2/16/2013,"London, England, United Kingdom",Red,False,LightHeavyweight
Marc Goddard,2/16/2013,"London, England, United Kingdom",Red,False,Welterweight
Marc Goddard,2/16/2013,"London, England, United Kingdom",Red,False,Featherweight
Leon Roberts,2/16/2013,"London, England, United Kingdom",Red,False,Bantamweight
Kevin Mulhall,2/16/2013,"London, England, United Kingdom",Red,False,Middleweight
Neil Hall,2/16/2013,"London, England, United Kingdom",Red,False,Flyweight
Herb Dean,2/2/2013,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,2/2/2013,"Las Vegas, Nevada, USA",Red,True,Featherweight
Yves Lavigne,2/2/2013,"Las Vegas, Nevada, USA",Blue,False,LightHeavyweight
Kim Winslow,2/2/2013,"Las Vegas, Nevada, USA",Blue,False,Welterweight
Steve Mazzagatti,2/2/2013,"Las Vegas, Nevada, USA",Red,False,Flyweight
Kim Winslow,2/2/2013,"Las Vegas, Nevada, USA",Blue,False,Lightweight
Herb Dean,2/2/2013,"Las Vegas, Nevada, USA",Blue,False,Heavyweight
Yves Lavigne,2/2/2013,"Las Vegas, Nevada, USA",Blue,False,Lightweight
Herb Dean,2/2/2013,"Las Vegas, Nevada, USA",Blue,False,Bantamweight
Kim Winslow,2/2/2013,"Las Vegas, Nevada, USA",Blue,False,Bantamweight
Yves Lavigne,2/2/2013,"Las Vegas, Nevada, USA",Blue,False,Lightweight
Robert Madrigal,1/26/2013,"Chicago, Illinois, USA",Red,False,Lightweight
Herb Dean,1/26/2013,"Chicago, Illinois, USA",Blue,False,Welterweight
Robert Madrigal,1/26/2013,"Chicago, Illinois, USA",Red,False,Featherweight
John McCarthy,1/26/2013,"Chicago, Illinois, USA",Red,False,LightHeavyweight
John McCarthy,1/26/2013,"Chicago, Illinois, USA",Red,False,Lightweight
Herb Dean,1/26/2013,"Chicago, Illinois, USA",Blue,False,LightHeavyweight
John McCarthy,1/26/2013,"Chicago, Illinois, USA",Blue,False,Featherweight
John McCarthy,1/26/2013,"Chicago, Illinois, USA",Red,True,Flyweight
Herb Dean,1/26/2013,"Chicago, Illinois, USA",Blue,False,Heavyweight
Robert Madrigal,1/26/2013,"Chicago, Illinois, USA",Red,False,Middleweight
Herb Dean,1/26/2013,"Chicago, Illinois, USA",Blue,False,Welterweight
Mario Yamasaki,1/19/2013,"Sao Paulo, Brazil",Red,False,Lightweight
Marc Goddard,1/19/2013,"Sao Paulo, Brazil",Red,False,Heavyweight
Mario Yamasaki,1/19/2013,"Sao Paulo, Brazil",Red,False,Featherweight
Dan Miragliotta,1/19/2013,"Sao Paulo, Brazil",Red,False,Middleweight
Marc Goddard,1/19/2013,"Sao Paulo, Brazil",Red,False,Middleweight
Mario Yamasaki,1/19/2013,"Sao Paulo, Brazil",Blue,False,Middleweight
Dan Miragliotta,1/19/2013,"Sao Paulo, Brazil",Blue,False,Featherweight
Dan Miragliotta,1/19/2013,"Sao Paulo, Brazil",Blue,False,Lightweight
